ID	Place	Group	Originals	SimpleIPA
28.3.329	Knyazhaya	Finnic	p'æ͟ivæ	p æi v æ
28.3.330	Kesten'ga	Finnic	p'æ͟ivæ	p æi v æ
28.3.331	Kalevala	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.332	Voknavolok	Finnic	p'æ͟ivæ	p æi v æ
28.3.333	Tunguda	Finnic	p'æ͟ivæ	p æi v æ
28.3.334	Reboly	Finnic	p'æ͟ivæ	p æi v æ
28.3.335	Ondozero	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.336	Padany	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.337	Justozero	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.338	Koykory	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.339	Gal’ozero	Finnic	p'æ͟ivæ	p æi v æ
28.3.339	Gal’ozero	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.339	Gal’ozero	Finnic	p'æ͟ivy͟ø͟i	p æi v yøi
28.3.340	Kolacel'ga	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.341	Vidlica	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.342	Vedlozero	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.343	Olonec	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.344	Sjamozero	Finnic	p'æ͟ivæ	p æi v æ
28.3.345	Svjatozero	Finnic	p'æ͟ivy͟ø͟ini	p æi v yøi n i
28.3.345	Svjatozero	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.345	Svjatozero	Finnic	p'æ͟ivæ	p æi v æ
28.3.346	Mihajlovskoe	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.347	Karel'skaja	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.348	Selishche	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.349	Ves'egonsk	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.350	Valdaj	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.351	Tolmachi	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.352	Derzha	Finnic	s'olni̷ʃk	s o l n i ʃ k
28.3.353	Seltozero	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.354	Kaskesruchey	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.355	Ozera	Finnic	p'æ͟ivæ	p æi v æ
28.3.355	Ozera	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.356	Osta	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.357	Voylokhta	Finnic	p'æ͟ivin’kɑ	p æi v i n k ɑ
28.3.357	Voylokhta	Finnic	p'æ͟ivæn'i	p æi v æ n i
28.3.358	Sidorovo	Finnic	p'æ͟ivy͟ø͟i	p æi v yøi
28.3.359	Vuole	Finnic	'ɑ͟uriŋko	ɑu r i ŋ k o
28.3.359	Vuole	Finnic	p'æ͟ivæ	p æi v æ
28.3.360	Koltushi	Finnic	p'æ͟ivæ	p æi v æ
28.3.360	Koltushi	Finnic	'ɑ͟uriŋko	ɑu r i ŋ k o
28.3.361	Bol’shoye Konovalovo	Finnic	'ɑ͟uriŋko	ɑu r i ŋ k o
28.3.362	Slavjanka	Finnic	'ɑ͟uriŋko	ɑu r i ŋ k o
28.3.362	Slavjanka	Finnic	p'æ͟ivæ	p æi v æ
28.3.363	Nazija	Finnic	'ɑ͟uriŋko	ɑu r i ŋ k o
28.3.364	Kejkino	Finnic	p'æ͟ivæ	p æi v æ
28.3.365	Vistino	Finnic	p'æ͟ivæ	p æi v æ
28.3.366	Kovasi	Finnic	p'æ͟ivæ	p æi v æ
28.3.367	Itsepina	Finnic	p'æ͟ivyḓ	p æi v y d
28.3.367	Itsepina	Finnic	p'æ͟ivæ	p æi v æ
28.3.368	Matiya	Finnic	p'æ͟ivyḓ	p æi v y d
28.3.368	Matiya	Finnic	p'æ͟ivæ	p æi v æ
28.3.369	Mikeltornis	Finnic	p'ǣvɑl’ikki	p æ v ɑ l i k k i
28.3.370	Mazirbe	Finnic	p'ǣvɑl’ikki	p æ v ɑ l i k k i
28.4.401	Gruslauke	Baltic	sā:͟ul’ē	s au l e
28.4.402	Sedà	Baltic	sā:͟ul’ē	s au l e
28.4.403	Akmene	Baltic	sā:͟ul’ē	s au l e
28.4.404	Kursenai	Baltic	sā:͟ul’ē	s au l e
28.4.405	Sakýna	Baltic	sā:͟ul’ē	s au l e
28.4.406	Linkuvà	Baltic	sā:͟ul’ē	s au l e
28.4.407	Pasvalys	Baltic	sā:͟ul’ē	s au l e
28.4.408	Bìrzai	Baltic	sā:͟ul’ē	s au l e
28.4.409	Klaipeda	Baltic	sā:͟ul’ē	s au l e
28.4.410	Silùte	Baltic	sā:͟ul’ē	s au l e
28.4.411	Plaskiai	Baltic	sā:͟ul’ē	s au l e
28.4.412	Judrenai	Baltic	sā:͟ul’ē	s au l e
28.4.413	Kvedarna	Baltic	sā:͟ul’ē	s au l e
28.4.414	Zarenai	Baltic	sā:͟ul’ē	s au l e
28.4.415	Varniai	Baltic	sā:͟ul’ē	s au l e
28.4.416	Taurage	Baltic	sā:͟ul’ē	s au l e
28.4.417	Jùrbarkas	Baltic	sā:͟ul’ē	s au l e
28.4.418	Vidùkle	Baltic	sā:͟ul’ē	s au l e
28.4.419	Grinkiskis	Baltic	sā:͟ul’ē	s au l e
28.4.420	Vilkijà	Baltic	sā:͟ul’ē	s au l e
28.4.421	Jósvainiai	Baltic	sā:͟ul’ē	s au l e
28.4.422	Ramýgala	Baltic	sā:͟ul’ē	s au l e
28.4.423	Piniavà	Baltic	sā:͟ul’ē	s au l e
28.4.424	Gélvonai	Baltic	sā:͟ul’ē	s au l e
28.4.425	Taujenai	Baltic	sā:͟ul’ē	s au l e
28.4.426	Kùpiskis	Baltic	sā:͟ul’ē	s au l e
28.4.427	Anyksciai	Baltic	sā:͟ul’ē	s au l e
28.4.428	Moletai	Baltic	sā:͟ul’ē	s au l e
28.4.429	Dùsetos	Baltic	sā:͟ul’ē	s au l e
28.4.430	Dukstas	Baltic	sā:͟ul’ē	s au l e
28.4.431	Mielagenai	Baltic	sā:͟ul’ē	s au l e
28.4.432	Vistýtis	Baltic	sā:͟ul’ē	s au l e
28.4.433	Griskabudis	Baltic	sā:͟ul’ē	s au l e
28.4.434	Dauksiai	Baltic	sā:͟ul’ē	s au l e
28.4.435	Léipalingis	Baltic	sā:͟ul’ē	s au l e
28.4.436	Balbieriskis	Baltic	sā:͟ul’ē	s au l e
28.4.437	Svendùbre	Baltic	sā:͟ul’ē	s au l e
28.4.438	Palómene	Baltic	sā:͟ul’ē	s au l e
28.4.439	Valkininkai	Baltic	sā:͟ul’ē	s au l e
28.4.440	Dieveniskes	Baltic	sā:͟ul’ē	s au l e
28.4.441	Gerveciai	Baltic	sā:͟ul’ē	s au l e
28.4.442	Lazdunay	Baltic	sā:͟ul’ē	s au l e
28.4.451	Idus	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.452	Alsunga	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.453	Venta	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.454	Renda	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.455	Dundaga	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.456	Kandava	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.457	Dunte	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.458	Svetciems	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.459	Vainizi	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.460	Kauguri	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.461	Ergeme	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.462	Vecpiebalga	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.463	Sinole	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.464	Stameriene	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.465	Ziemeris	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.466	Skilbeni	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.467	Nica	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.468	Ziemupe	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.469	Kazdanga	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.470	Kursisi	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.471	Dzukste	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.472	Augstkalne	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.473	Zalite	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.474	Panemune	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.474	Panemune	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.475	Ropazi	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.476	Krape	Baltic	s'ɑ͟u.le	s ɑu l e
28.4.476	Krape	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.477	Sunakste	Baltic	s'ɑ͟u△le	s ɑu l e
28.4.478	Akniste	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.479	Lazdona	Baltic	s'ɑ͟u△le	s ɑu l e
28.4.480	Kalupe	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.481	Varaklani	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.482	Ozolaine	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.483	Nautrenu	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.484	Pilda	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.485	Skaista	Baltic	s'ɑ͟u:le	s ɑu l e
28.4.486	Blidiene	Baltic	s'ɑ͟u.le	s ɑu l e
28.5.501	Kruglovo	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.502	Bozino	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.503	Lyp-Bulatovo	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.504	Vylyngurt	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.505	Yunda	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.506	Ljal'sur	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.507	Staraja Jum'ja	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.508	Bezmenshur	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.509	Nysi-Kaksi	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.510	Staraja Sal'a	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.511	Staryj Varjas	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.512	Urazgil'dy	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.513	Kanly	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.514	Jaransk	Volgaic	k'et͟çǝ͔	k e tç ǝ
28.5.515	Ivankovo	Volgaic	k'etʃe	k e t ʃ e
28.5.516	Elasy	Volgaic	k'et͟çǝ͔	k e tç ǝ
28.5.517	Tsibiknur	Volgaic	k'et͟çǝ͔	k e tç ǝ
28.5.518	Sernur	Volgaic	k'et͟ʃ'e	k e tʃ e
28.5.520	Ilnet'	Volgaic	k'etʃe	k e t ʃ e
28.5.523	Kaltakovo	Volgaic	k'et͟ʃ'e	k e tʃ e
28.5.524	Kaltasy	Volgaic	k'etʃe	k e t ʃ e
28.5.525	Churayevo	Volgaic	k'et͟ʃ'e	k e tʃ e
28.5.526	Akborisovo	Volgaic	k'et͟ʃ'e	k e tʃ e
28.5.527	Izma	Permic	ʃondɨ	ʃ o n d ɨ
28.5.528	Vazgort	Permic	ʃondɨ	ʃ o n d ɨ
28.5.529	Koslan	Permic	ʃon'gej	ʃ o n g e j
28.5.530	Gam	Permic	ʃondɨ	ʃ o n d ɨ
28.5.531	Palevicy	Permic	ʃondɨ	ʃ o n d ɨ
28.5.532	Onezje	Permic	ʃondɨ	ʃ o n d ɨ
28.5.533	Storozevsk	Permic	ʃondi	ʃ o n d i
28.5.534	Nivsera	Permic	ʃondɨ	ʃ o n d ɨ
28.5.535	Pomozdino	Permic	ʃondi	ʃ o n d i
28.5.536	Troicko-Pecorsk	Permic	ʃondɨ	ʃ o n d ɨ
28.5.537	Vizinga	Permic	ʃondi	ʃ o n d i
28.5.538	Syktyvkar	Permic	ʃondi	ʃ o n d i
28.5.539	Kercom'a	Permic	ʃondi	ʃ o n d i
28.5.540	Ob''cevo	Permic	ʃondi	ʃ o n d i
28.5.541	Koigorodok	Permic	ʃondɨ	ʃ o n d ɨ
28.5.542	Letka	Permic	ʃondi	ʃ o n d i
28.5.543	Verhnjaja Lup'a	Permic	ʃ'ondi	ʃ o n d i
28.5.544	Vil'gort	Permic	ʃ'ondi	ʃ o n d i
28.5.545	Beloevo	Permic	ʃ'ondi	ʃ o n d i
28.5.546	Kocevo	Permic	ʃ'ondi	ʃ o n d i
28.5.547	Doeg	Permic	ʃ'ondi	ʃ o n d i
28.5.548	Oni	Permic	ʃ'ondi	ʃ o n d i
28.5.549	Afanas'evo	Permic	ʃ'ondi	ʃ o n d i
28.5.550	Rativtsi	Ugric	nɔp	n ɔ p
28.5.551	Vary	Ugric	nɔp	n ɔ p
28.5.552	Shalanky	Ugric	nɔp	n ɔ p
28.5.553	Vyskovo	Ugric	nɔp	n ɔ p
28.5.554	Anaevo	Volgaic	ʃi	ʃ i
28.5.555	Podgornoe	Volgaic	ʃi	ʃ i
28.5.556	Staraja Samaevka	Volgaic	ʃi	ʃ i
28.5.557	Staraja Terizmorga	Volgaic	ʃi	ʃ i
28.5.558	Kocetovka	Volgaic	ʃi	ʃ i
28.5.559	Shelekhmet’	Volgaic	ʃi	ʃ i
28.5.560	Verkhneye Sancheleyevo	Volgaic	ʃi	ʃ i
28.5.561	Urjum	Volgaic	ʃi	ʃ i
28.5.562	Pechi	Volgaic	man’'i	m a n i
28.5.563	Pron'kino	Volgaic	man’'i	m a n i
28.5.564	Mordovskiy Ishim	Volgaic	ʃi	ʃ i
28.5.565	Staraja Jaksarka	Volgaic	man’'i	m a n i
28.5.566	Vjazovka	Volgaic	ʃi	ʃ i
28.5.567	Pichëvka	Volgaic	ʃin’'a͕	ʃ i n a
28.5.568	zhabino	Volgaic	t͟ʃipaj	tʃ i p a j
28.5.568	zhabino	Volgaic	t͟ʃi	tʃ i
28.5.569	Shoksha	Volgaic	man’ij	m a n i j
28.5.569	Shoksha	Volgaic	t͟ʃi	tʃ i
28.5.570	Kozlovka	Volgaic	t͟ʃi	tʃ i
28.5.571	Shugurovo	Volgaic	t͟ʃi	tʃ i
28.5.571	Shugurovo	Volgaic	t͟ʃika	tʃ i k a
28.5.572	Starye Turdaki	Volgaic	t͟ʃi	tʃ i
28.5.573	Kljavlino	Volgaic	t͟ʃi	tʃ i
28.5.574	Vilovatoe	Volgaic	t͟ʃi	tʃ i
28.5.575	Nizhnyaya Maktama	Volgaic	t͟ʃi	tʃ i
28.5.576	Spiridonovka	Volgaic	t͟ʃi	tʃ i
28.5.577	Staroye Ivantsëvo	Volgaic	t͟ʃize	tʃ i z e
28.5.578	Bol’shoy Makatelem	Volgaic	man’ij	m a n i j
28.5.579	Ivancevo	Volgaic	t͟ʃi	tʃ i
28.5.580	Staroye Matyushkino	Volgaic	t͟ʃi	tʃ i
28.5.581	Kuzovatovo	Volgaic	t͟ʃi	tʃ i
28.5.582	Os'kino	Volgaic	t͟ʃi	tʃ i
28.5.583	Zhivaykino	Volgaic	t͟ʃi	tʃ i
28.5.584	Napol'noe	Volgaic	t͟ʃipaj	tʃ i p a j
28.5.585	Altysevo	Volgaic	t͟ʃipaj	tʃ i p a j
28.5.586	Turkhanovka	Volgaic	t͟ʃi	tʃ i
28.5.587	Staroboriskino	Volgaic	t͟ʃi	tʃ i
28.5.588	Novaja Teplovka	Volgaic	t͟ʃi	tʃ i
28.5.589	Novaja Jaksarka	Volgaic	t͟ʃi	tʃ i
28.5.590	Astrahan'	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.591	Saberdino	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.592	Syr'ja	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.593	Staraja Igra	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.594	Gozhan	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.595	Juva	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.596	Tashkichi	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.597	Pokrovskij	Permic	ʃund'ɨ	ʃ u n d ɨ
28.5.690	Nes'	Samoyedic	xʰɑj'ɑr	xʰ ɑ j ɑ r
28.5.691	Nel'min Nos	Samoyedic	xʰɑj'ɑr	xʰ ɑ j ɑ r
28.5.692	Krasnoe	Samoyedic	xʰɑj'ēr	xʰ ɑ j e r
28.6.601	Dibrova	Romance	so͟'are	s oa r e
28.6.602	Krasnoil'skoe	Romance	so͟'are	s oa r e
28.6.603	Colencauti	Romance	so͟'are	s oa r e
28.6.604	Kulykivka	Romance	so͟'are	s oa r e
28.6.605	Larga	Romance	so͟'are	s oa r e
28.6.606	Sauca	Romance	so͟'are	s oa r e
28.6.607	Hrusca	Romance	so͟'are	s oa r e
28.6.608	Costesi	Romance	so͟'are	s oa r e
28.6.609	Condratesti	Romance	so͟'are	s oa r e
28.6.610	Hirtopul Mare	Romance	so͟'are	s oa r e
28.6.611	Ofatinti	Romance	so͟'are	s oa r e
28.6.612	Zîrnesti	Romance	so͟'are	s oa r e
28.6.613	Lapusna	Romance	so͟'are	s oa r e
28.6.614	Batîr	Romance	so͟'are	s oa r e
28.6.615	Novoselovka	Romance	so͟'are	s oa r e
28.6.616	Caragas	Romance	so͟'are	s oa r e
28.6.617	Crocmaz	Romance	so͟'are	s oa r e
28.6.618	Giurgiulesti	Romance	so͟'are	s oa r e
28.7.701	Ardon	Iranian	xur	x u r
28.7.702	Stur-Digora	Iranian	xur	x u r
28.7.703	Derbent	Iranian	ovt'o	o v t o
28.8.801	Beslenej	Abkhazo-Adyge	tʰ'ǝɣɑ	tʰ ǝ ɣ ɑ
28.8.802	Habez	Abkhazo-Adyge	tʰ'ǝɣɑ	tʰ ǝ ɣ ɑ
28.8.803	Malka	Abkhazo-Adyge	tʰ'ǝɣɑ	tʰ ǝ ɣ ɑ
28.8.804	Baksan	Abkhazo-Adyge	tʰ'ǝɣɑ	tʰ ǝ ɣ ɑ
28.8.805	Mozdok	Abkhazo-Adyge	tʰ'ǝɣɑ	tʰ ǝ ɣ ɑ
28.8.806	Afipsip	Abkhazo-Adyge	d'ǝɣɑ	d ǝ ɣ ɑ
28.8.807	Khatazhukay	Abkhazo-Adyge	d'ǝɣɑ	d ǝ ɣ ɑ
28.8.808	Sovgenovskij	Abkhazo-Adyge	d'ǝɣɑ	d ǝ ɣ ɑ
28.8.809	Aguy-Shapsug	Abkhazo-Adyge	d'ǝɣɑ	d ǝ ɣ ɑ
28.8.810	Teucessk	Abkhazo-Adyge	d'ǝɣɑ	d ǝ ɣ ɑ
28.8.811	Nazran'	Nakho-Dagestanian	mɑlx	m ɑ l x
28.8.811	Nazran'	Nakho-Dagestanian	mɑrx	m ɑ r x
28.8.812	Shali	Nakho-Dagestanian	mɑlx	m ɑ l x
28.8.812	Shali	Nakho-Dagestanian	mɑrx	m ɑ r x
28.8.813	Yurt-Aukh	Nakho-Dagestanian	mɑlx	m ɑ l x
28.8.814	Makazhoy	Nakho-Dagestanian	mɑlx	m ɑ l x
28.8.815	Godoberi	Nakho-Dagestanian	m'iʎʰi	m i lʰ i
28.8.816	Nizhniye Gakvari	Nakho-Dagestanian	miʎʰ	m i lʰ
28.8.817	Inkhokvari	Nakho-Dagestanian	bɨk͔ʰ	b ɨ kʰ
28.8.818	Botlikh	Nakho-Dagestanian	m'ihi	m i h i
28.8.819	Khushtada	Nakho-Dagestanian	milh	m i l h
28.8.820	Ginuh	Nakho-Dagestanian	buk͔ʰ	b u kʰ
28.8.821	Mokok	Nakho-Dagestanian	buk͔ʰ	b u kʰ
28.8.822	Andi	Nakho-Dagestanian	m'iʎʰi	m i lʰ i
28.8.823	Karata	Nakho-Dagestanian	m'iʎʰi	m i lʰ i
28.8.824	Hunzah	Nakho-Dagestanian	bɑk͔ˀ	b ɑ k
28.8.825	Akhvakh	Nakho-Dagestanian	m'iʎʰi	m i lʰ i
28.8.826	Tindi	Nakho-Dagestanian	m'iʎʰi	m i lʰ i
28.8.827	Gunzib	Nakho-Dagestanian	bok͔ʰ	b o kʰ
28.8.828	Bezhta	Nakho-Dagestanian	bok͔ʰ	b o kʰ
28.8.829	Akusha	Nakho-Dagestanian	berg͔i	b e r g i
28.8.830	Kumukh	Nakho-Dagestanian	bɑrɣ	b ɑ r ɣ
28.8.831	Archi	Nakho-Dagestanian	bɑrk͔ʰ	b ɑ r kʰ
28.8.832	Misles	Nakho-Dagestanian	wer'tɣ	w e r t ɣ
28.8.833	Hiv	Nakho-Dagestanian	riɣ	r i ɣ
28.8.834	Tpig	Nakho-Dagestanian	rɑɣ	r ɑ ɣ
28.8.835	Rutul	Nakho-Dagestanian	wir'iɣ	w i r i ɣ
28.8.836	Akhty	Nakho-Dagestanian	rɑɣ	r ɑ ɣ
28.8.837	Starokuvinskij	Abkhazo-Adyge	mɑr'ɑ	m ɑ r ɑ
28.8.838	Cizck-Cuhun	Abkhazo-Adyge	mɑr'ɑ	m ɑ r ɑ
28.9.901	M. Karackino	Turkic	x’ev’'El’	x e v ε l
28.9.902	Kr. Cetai	Turkic	x’ev’'El’	x e v ε l
28.9.903	Morgaushi	Turkic	x’ev’'El’	x e v ε l
28.9.904	Almanchikovo	Turkic	x’ev’'El’	x e v ε l
28.9.905	St. Tjurlema	Turkic	x’ev’'El’	x e v ε l
28.9.906	Yakushkino	Turkic	x’ev’'El’	x e v ε l
28.9.907	Kos-Elga	Turkic	x’ev’'El’	x e v ε l
28.9.908	Elaur	Turkic	x’ev’'El’	x e v ε l
28.9.909	Maloye Ibryaykino	Turkic	x’ev’'El’	x e v ε l
28.9.910	Shnyayevo	Turkic	x’ev’'El’	x e v ε l
28.9.911	Uckulan	Turkic	k’yn	k y n
28.9.912	Babugent	Turkic	kun	k u n
28.9.913	Ikon-Khalk	Turkic	ʃuv'Aq	ʃ u v ɑ k
28.9.913	Ikon-Khalk	Turkic	kyn	k y n
28.9.913	Ikon-Khalk	Turkic	kyn̄'en̬ køz'e	k y n e n k ø z e
28.9.914	Terekli-Mekteb	Turkic	qůj'Aʃ	k u j ɑ ʃ
28.9.914	Terekli-Mekteb	Turkic	kyn̄'en̬ køz'e	k y n e n k ø z e
28.9.915	Kirikeevo	Turkic	køn	k ø n
28.9.915	Kirikeevo	Turkic	qoj'Aʃ	k o j ɑ ʃ
28.9.916	Starokirgizovo	Turkic	qoj'Aʃ	k o j ɑ ʃ
28.9.917	Abdullino	Turkic	køn	k ø n
28.9.917	Abdullino	Turkic	qoj'Aʃ	k o j ɑ ʃ
28.9.918	Taishevo	Turkic	køn	k ø n
28.9.918	Taishevo	Turkic	qoj'Aʃ	k o j ɑ ʃ
28.9.919	Karayakupovo	Turkic	qoj'Aʃ	k o j ɑ ʃ
28.9.920	Aryshparovo	Turkic	køn	k ø n
28.9.920	Aryshparovo	Turkic	qoj'Aʃ	k o j ɑ ʃ
28.9.921	Sujundukovo	Turkic	køn	k ø n
28.9.921	Sujundukovo	Turkic	qoj'Aʃ	k o j ɑ ʃ
28.9.922	Kuseevo	Turkic	qoj'Aʃ	k o j ɑ ʃ
28.9.923	Jamangulovo	Turkic	qoj'Aʃ	k o j ɑ ʃ
28.9.924	Bajdavletovo	Turkic	qoj'Aʃ	k o j ɑ ʃ
28.9.925	Kestym	Turkic	qoj'aʃ	k o j a ʃ
28.9.926	Kazaevo	Turkic	qoj'aʃ	k o j a ʃ
28.9.927	Adaevo	Turkic	qoj'aʃ	k o j a ʃ
28.9.928	Andreevka	Turkic	qoj'aʃ	k o j a ʃ
28.9.929	Bolgajary	Turkic	qoj'aʃ	k o j a ʃ
28.9.930	Kugarcino	Turkic	qoj'aʃ	k o j a ʃ
28.9.931	Muntovo	Turkic	qoj'aʃ	k o j a ʃ
28.9.932	Mitrjalovo	Turkic	qoj'aʃ	k o j a ʃ
28.9.933	Izhbulyak	Turkic	qoj'aʃ	k o j a ʃ
28.9.934	Mostjak	Turkic	qoj'aʃ	k o j a ʃ
28.9.935	Kutejnikovo	Mongolian	nɑr'ǝn	n ɑ r ǝ n
28.9.936	Sovetskoe	Mongolian	nɑr'ǝn	n ɑ r ǝ n
28.9.937	Jaskul'	Mongolian	nɑr'ǝn	n ɑ r ǝ n
28.9.938	Trakai	Turkic	kujaʃ	k u j a ʃ
28.9.939	Vilnius	Turkic	kujaʃ	k u j a ʃ
28.9.940	Bujnaksk	Turkic	gyh	g y h
28.9.940	Bujnaksk	Turkic	gyn'eʃ	g y n e ʃ
29.0.001	Začretje	Slavic	sū\nt͟sE	s u n ts ε
29.0.002	Virje	Slavic	sū\nt͟sE	s u n ts ε
29.0.003	Žminj	Slavic	sū\nt͟sE	s u n ts ε
29.0.004	Rukavac	Slavic	sū\nt͟sE	s u n ts ε
29.0.005	Severin	Slavic	sū\nt͟sE	s u n ts ε
29.0.006	Domagović	Slavic	sū\nt͟sE	s u n ts ε
29.0.007	Trebarjevo	Slavic	sū\nt͟sE	s u n ts ε
29.0.008	Magića Mala	Slavic	sū\nt͟sE	s u n ts ε
29.0.009	Gradište	Slavic	sū\nt͟sE	s u n ts ε
29.0.010	Sivac	Slavic	sū\nt͟sE	s u n ts ε
29.0.011	Bašaid	Slavic	sū\nt͟sE	s u n ts ε
29.0.012	Lohovo	Slavic	sū\nt͟sE	s u n ts ε
29.0.013	Drvetine	Slavic	sū\nt͟sE	s u n ts ε
29.0.014	Vijaka	Slavic	sū\nt͟sE	s u n ts ε
29.0.015	Špionica	Slavic	sū\nt͟sE	s u n ts ε
29.0.016	Osečina	Slavic	sū\nt͟sE	s u n ts ε
29.0.017	Nemenikuće	Slavic	sū\nt͟sE	s u n ts ε
29.0.018	Jasenica	Slavic	sū\nt͟sE	s u n ts ε
29.0.019	Sali	Slavic	sū\nt͟sE	s u n ts ε
29.0.020	Vrbanj	Slavic	sū\nt͟sE	s u n ts ε
29.0.021	Otok	Slavic	sū\nt͟sE	s u n ts ε
29.0.022	Grude	Slavic	sū\nt͟sE	s u n ts ε
29.0.023	Lug	Slavic	sū\nt͟sE	s u n ts ε
29.0.024	Jasenik	Slavic	sū\nt͟sE	s u n ts ε
29.0.025	Čajetina	Slavic	sū\nt͟sE	s u n ts ε
29.0.026	Donji Dušnik	Slavic	sū\nt͟sE	s u n ts ε
29.0.027	Kalna	Slavic	sū\nt͟sE	s u n ts ε
29.0.028	Cavtat	Slavic	sū\nt͟sE	s u n ts ε
29.0.029	Radovići	Slavic	sū\nt͟sE	s u n ts ε
29.0.030	Golubovci	Slavic	sū\nt͟sE	s u n ts ε
29.0.031	Andželate	Slavic	sū\nt͟sE	s u n ts ε
29.0.032	Tučepo	Slavic	sū\nt͟sE	s u n ts ε
29.0.033	Pljačkovica	Slavic	sū\nt͟sE	s u n ts ε
29.1.101	Ljubance	Slavic	sɑnt͟sE	s ɑ n ts ε
29.1.102	Lazaropole	Slavic	sɑnt͟sE	s ɑ n ts ε
29.1.103	Peštani	Slavic	sɑnt͟sE	s ɑ n ts ε
29.1.104	Vrutok	Slavic	sɑnt͟sE	s ɑ n ts ε
29.1.105	Izvor	Slavic	sɑnt͟sE	s ɑ n ts ε
29.1.106	Bogdanci	Slavic	sɑnt͟sE	s ɑ n ts ε
29.1.107	Berovo	Slavic	sɑnt͟sE	s ɑ n ts ε
29.2.201	Srednja vas	Slavic	sΩnt͟sε	s ɔ n ts ε
